date,close,volume,day,macd,macds,macdh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,rs_14,rsi_14,rsi,close_50_sma,ma50,close_200_sma,ma200,vix,TLT,IEF,SHY,interest_rates,benz_rate
2020-01-22,314.662,48914900.0,2.0,3.91,3.67,0.24,-135.977,-106.301,-106.301,-112.952,-112.952,-92.997,-92.997,2.844,73.988,73.988,301.468,301.468,282.142,282.142,12.91,139.96,111.76,84.81,1.55,7.0
2020-01-23,315.023,51963000.0,3.0,3.893,3.714,0.179,-131.321,-114.641,-114.641,-113.515,-113.515,-116.892,-116.892,2.937,74.597,74.597,301.929,301.929,282.366,282.366,12.98,140.94,112.04,84.84,1.55,6.167
2020-01-24,312.221,87578400.0,4.0,3.612,3.694,-0.082,-194.863,-141.381,-141.381,-122.804,-122.804,-178.537,-178.537,1.659,62.388,62.388,302.346,302.346,282.582,282.582,14.56,142.08,112.44,84.87,1.55,6.0
2020-01-27,307.216,84062500.0,0.0,2.951,3.545,-0.594,-150.084,-144.282,-144.282,-129.963,-129.963,-172.92,-172.92,0.903,47.447,47.447,302.65,302.65,282.769,282.769,18.23,144.29,113.2,84.96,1.55,5.222
2020-01-28,310.436,63834000.0,1.0,2.657,3.368,-0.711,-118.797,-135.787,-135.787,-131.905,-131.905,-143.552,-143.552,1.219,54.925,54.925,303.016,303.016,282.972,282.972,16.28,143.16,112.82,84.92,1.55,5.667
2020-01-29,310.179,53888900.0,2.0,2.375,3.169,-0.794,-121.289,-130.954,-130.954,-131.588,-131.588,-129.687,-129.687,1.186,54.263,54.263,303.369,303.369,283.165,283.165,16.39,144.56,113.36,85.0,1.55,7.611
2020-01-30,311.186,75491800.0,3.0,2.208,2.977,-0.769,-111.507,-124.472,-124.472,-129.216,-129.216,-114.984,-114.984,1.298,56.481,56.481,303.7,303.7,283.364,283.364,15.49,144.58,113.47,85.01,1.55,6.056
2020-01-31,305.536,113845600.0,4.0,1.601,2.702,-1.101,-124.341,-124.428,-124.428,-127.62,-127.62,-118.045,-118.045,0.775,43.675,43.675,303.913,303.913,283.533,283.533,18.84,145.9,114.04,85.12,1.55,5.583
2020-02-03,307.805,69083000.0,0.0,1.288,2.419,-1.131,-105.768,-118.208,-118.208,-124.483,-124.483,-105.659,-105.659,0.95,48.706,48.706,304.174,304.174,283.717,283.717,17.97,145.54,113.79,84.96,1.58,7.2
2020-02-04,312.497,62573200.0,1.0,1.403,2.216,-0.813,-69.775,-102.064,-102.064,-117.01,-117.01,-72.172,-72.172,1.337,57.213,57.213,304.55,304.55,283.922,283.922,16.05,143.58,113.13,84.87,1.58,6.0
2020-02-05,316.105,65951100.0,2.0,1.765,2.126,-0.361,-37.417,-80.515,-80.515,-104.845,-104.845,-31.855,-31.855,1.658,62.381,62.381,305.008,305.008,284.144,284.144,15.15,142.01,112.64,84.81,1.58,7.625
2020-02-06,317.169,50359700.0,3.0,2.113,2.123,-0.01,-26.457,-62.496,-62.496,-90.728,-90.728,-6.03,-6.03,1.76,63.77,63.77,305.474,305.474,284.359,284.359,14.96,142.65,112.72,84.83,1.58,7.375
2020-02-07,315.479,64139400.0,4.0,2.226,2.144,0.083,-39.016,-54.669,-54.669,-78.709,-78.709,-6.59,-6.59,1.499,59.98,59.98,305.861,305.861,284.569,284.569,15.47,144.43,113.26,84.88,1.58,6.75
2020-02-10,317.834,42070000.0,0.0,2.478,2.211,0.268,-20.659,-43.332,-43.332,-66.916,-66.916,3.836,3.836,1.722,63.257,63.257,306.281,306.281,284.791,284.791,15.04,144.83,113.48,84.92,1.58,7.333
2020-02-11,318.384,54864500.0,1.0,2.691,2.307,0.384,-14.399,-33.688,-33.688,-55.84,-55.84,10.617,10.617,1.778,63.999,63.999,306.686,306.686,285.01,285.01,15.18,144.1,113.21,84.88,1.58,7.3
2020-02-12,320.436,43992700.0,2.0,2.991,2.443,0.547,-1.739,-23.038,-23.038,-44.906,-44.906,20.698,20.698,2.003,66.698,66.698,307.155,307.155,285.236,285.236,13.74,143.37,112.92,84.84,1.58,7.222
2020-02-13,320.094,54501900.0,3.0,3.164,2.588,0.577,-20.981,-22.352,-22.352,-37.388,-37.388,7.719,7.719,1.925,65.813,65.813,307.666,307.666,285.461,285.461,14.15,143.92,113.02,84.86,1.58,4.2
2020-02-14,320.607,64582200.0,4.0,3.305,2.731,0.574,-68.397,-37.701,-37.701,-37.492,-37.492,-38.117,-38.117,1.988,66.53,66.53,308.228,308.228,285.698,285.698,13.68,144.55,113.3,84.9,1.58,6.4
2020-02-18,319.78,57226200.0,1.0,3.312,2.847,0.464,-146.169,-73.857,-73.857,-49.614,-49.614,-122.343,-122.343,1.793,64.192,64.192,308.737,308.737,285.934,285.934,14.83,145.54,113.48,84.93,1.58,4.159
2020-02-19,321.309,48814700.0,2.0,3.401,2.958,0.443,-125.229,-90.981,-90.981,-63.403,-63.403,-146.137,-146.137,1.988,66.536,66.536,309.266,309.266,286.164,286.164,14.38,145.53,113.46,84.94,1.58,5.5
2020-02-20,319.989,74163400.0,3.0,3.327,3.032,0.295,-141.96,-107.974,-107.974,-78.26,-78.26,-167.402,-167.402,1.682,62.719,62.719,309.714,309.714,286.393,286.393,15.56,146.67,113.79,84.96,1.58,4.5
2020-02-21,316.694,113788200.0,4.0,2.968,3.019,-0.051,-183.725,-133.224,-133.224,-96.581,-96.581,-206.51,-206.51,1.19,54.337,54.337,310.116,310.116,286.629,286.629,17.08,148.04,114.25,85.03,1.58,4.8
2020-02-24,306.191,161088400.0,0.0,1.816,2.778,-0.963,-84.357,-116.935,-116.935,-103.366,-103.366,-144.074,-144.074,0.594,37.25,37.25,310.314,310.314,286.814,286.814,25.03,150.25,115.14,85.17,1.58,4.667
2020-02-25,296.913,218913200.0,1.0,0.152,2.253,-2.101,-53.952,-95.941,-95.941,-100.891,-100.891,-86.041,-86.041,0.402,28.673,28.673,310.309,310.309,286.957,286.957,27.85,151.05,115.46,85.26,1.58,5.454
2020-02-26,295.82,194773800.0,2.0,-1.241,1.554,-2.795,-52.43,-81.437,-81.437,-94.406,-94.406,-55.499,-55.499,0.386,27.86,27.86,310.232,310.232,287.088,287.088,27.56,150.25,115.4,85.32,1.58,4.5
2020-02-27,282.535,284353500.0,3.0,-3.378,0.568,-3.945,-36.024,-66.3,-66.3,-85.037,-85.037,-28.824,-28.824,0.255,20.312,20.312,309.885,309.885,287.186,287.186,39.16,151.88,115.96,85.42,1.58,6.454
2020-02-28,281.348,384975800.0,4.0,-5.108,-0.567,-4.541,-7.83,-46.81,-46.81,-72.295,-72.295,4.16,4.16,0.247,19.796,19.796,309.473,309.473,287.266,287.266,40.11,155.31,117.26,85.73,1.58,5.5
2020-03-02,293.532,238703600.0,0.0,-5.433,-1.54,-3.893,14.927,-26.231,-26.231,-56.94,-56.94,35.187,35.187,0.597,37.381,37.381,309.304,309.304,287.4,287.4,33.42,153.94,117.04,85.57,0.65,4.727
2020-03-03,285.127,300139100.0,1.0,-6.297,-2.492,-3.805,-0.777,-17.746,-17.746,-43.876,-43.876,34.512,34.512,0.474,32.145,32.145,308.966,308.966,287.479,287.479,36.82,156.33,118.4,85.91,0.65,6.583
2020-03-04,297.112,176613400.0,2.0,-5.946,-3.182,-2.763,23.02,-4.158,-4.158,-30.636,-30.636,48.799,48.799,0.791,44.156,44.156,308.843,308.843,287.626,287.626,31.99,154.67,118.14,85.92,0.65,8.1
2020-03-05,287.235,186366800.0,3.0,-6.39,-3.824,-2.566,3.531,-1.595,-1.595,-20.956,-20.956,37.127,37.127,0.617,38.161,38.161,308.496,308.496,287.733,287.733,39.62,158.52,119.19,86.1,0.65,5.75
2020-03-06,282.487,228667200.0,4.0,-7.045,-4.468,-2.577,-7.814,-3.668,-3.668,-15.193,-15.193,19.383,19.383,0.554,35.655,35.655,308.045,308.045,287.805,287.805,41.94,166.77,120.4,86.2,0.65,5.625
2020-03-09,260.426,309417300.0,0.0,-9.237,-5.422,-3.815,-29.162,-12.166,-12.166,-14.184,-14.184,-8.129,-8.129,0.367,26.836,26.836,307.152,307.152,287.77,287.77,54.46,171.29,121.48,86.67,0.65,4.538
2020-03-10,273.902,276444100.0,1.0,-9.775,-6.293,-3.482,1.119,-7.737,-7.737,-12.035,-12.035,0.858,0.858,0.589,37.075,37.075,306.497,306.497,287.819,287.819,47.3,162.51,119.25,86.29,0.65,7.0
2020-03-11,260.55,255316300.0,2.0,-11.15,-7.264,-3.886,-24.046,-13.174,-13.174,-12.415,-12.415,-14.691,-14.691,0.476,32.258,32.258,305.576,305.576,287.798,287.798,53.9,156.53,118.06,86.19,0.65,6.333
2020-03-12,235.621,392220700.0,3.0,-14.088,-8.629,-5.459,-18.227,-14.858,-14.858,-13.229,-13.229,-18.116,-18.116,0.344,25.577,25.577,304.19,304.19,287.665,287.665,75.47,157.5,118.12,86.17,0.65,4.0
2020-03-13,255.764,329566100.0,4.0,-14.623,-9.828,-4.796,12.218,-5.833,-5.833,-10.764,-10.764,4.03,4.03,0.586,36.941,36.941,303.192,303.192,287.641,287.641,57.83,153.94,117.35,86.28,0.65,6.308
2020-03-16,227.777,297240000.0,0.0,-17.108,-11.284,-5.824,-12.653,-8.106,-8.106,-9.878,-9.878,-4.562,-4.562,0.43,30.071,30.071,301.577,301.577,287.474,287.474,82.69,163.91,120.45,86.42,0.65,4.75
2020-03-17,240.075,262070500.0,1.0,-17.879,-12.603,-5.276,4.209,-4.001,-4.001,-7.919,-7.919,3.835,3.835,0.556,35.728,35.728,300.255,300.255,287.386,287.386,75.91,152.98,117.43,86.22,0.65,6.333
2020-03-18,227.919,327597100.0,2.0,-19.249,-13.932,-5.317,-0.142,-2.715,-2.715,-6.184,-6.184,4.224,4.224,0.49,32.895,32.895,298.666,298.666,287.24,287.24,76.45,144.35,115.8,86.11,0.65,5.333
2020-03-19,228.404,289322000.0,3.0,-20.065,-15.159,-4.906,0.634,-1.598,-1.598,-4.655,-4.655,4.516,4.516,0.495,33.123,33.123,297.105,297.105,287.069,287.069,72.0,148.28,116.18,86.26,0.65,7.5
2020-03-20,218.561,347158800.0,4.0,-21.26,-16.379,-4.881,-15.635,-6.277,-6.277,-5.196,-5.196,-8.439,-8.439,0.446,30.834,30.834,295.313,295.313,286.838,286.838,66.04,159.43,119.14,86.49,0.65,5.9
2020-03-23,212.973,326025200.0,0.0,-22.4,-17.583,-4.817,-8.303,-6.952,-6.952,-5.782,-5.782,-9.294,-9.294,0.42,29.585,29.585,293.369,293.369,286.57,286.57,61.59,166.0,120.55,86.59,0.65,5.111
2020-03-24,232.269,235494500.0,1.0,-21.499,-18.366,-3.132,26.322,4.139,4.139,-2.475,-2.475,17.367,17.367,0.634,38.806,38.806,291.828,291.828,286.385,286.385,61.67,162.91,119.73,86.47,0.65,6.5
2020-03-25,235.746,299430300.0,2.0,-20.27,-18.747,-1.523,32.856,13.711,13.711,2.921,2.921,35.293,35.293,0.676,40.323,40.323,290.314,290.314,286.211,286.211,63.95,162.54,119.8,86.57,0.65,7.692
2020-03-26,249.511,257632800.0,3.0,-17.978,-18.593,0.615,70.164,32.529,32.529,12.79,12.79,72.006,72.006,0.853,46.026,46.026,289.085,289.085,286.106,286.106,61.0,163.34,120.09,86.67,0.65,7.429
2020-03-27,242.079,224341200.0,4.0,-16.571,-18.189,1.618,53.478,39.512,39.512,21.697,21.697,75.141,75.141,0.773,43.603,43.603,287.693,287.693,285.967,285.967,65.54,167.7,120.98,86.65,0.65,6.2
2020-03-30,249.941,171369500.0,0.0,-14.652,-17.481,2.829,71.129,50.051,50.051,31.149,31.149,87.856,87.856,0.879,46.794,46.794,286.406,286.406,285.861,285.861,57.08,166.32,121.26,86.69,0.65,7.5
2020-03-31,246.215,194881100.0,1.0,-13.279,-16.641,3.362,62.026,54.043,54.043,38.78,38.78,84.568,84.568,0.834,45.481,45.481,285.026,285.026,285.738,285.738,53.54,164.97,121.48,86.67,0.65,7.0
2020-04-01,235.134,189554600.0,2.0,-12.936,-15.9,2.964,37.441,48.509,48.509,42.023,42.023,61.48,61.48,0.716,41.73,41.73,283.436,283.436,285.559,285.559,57.06,167.04,121.83,86.62,0.05,5.1
2020-04-02,240.56,177660400.0,3.0,-12.087,-15.137,3.05,49.479,48.832,48.832,44.293,44.293,57.911,57.911,0.791,44.158,44.158,281.954,281.954,285.394,285.394,50.91,168.1,121.85,86.64,0.05,6.143
2020-04-03,237.083,135561200.0,4.0,-11.561,-14.422,2.861,11.118,36.261,36.261,41.615,41.615,25.552,25.552,0.752,42.924,42.924,280.395,280.395,285.207,285.207,46.8,168.5,121.94,86.62,0.05,4.714
2020-04-06,253.007,188061200.0,0.0,-9.747,-13.487,3.74,48.65,40.391,40.391,41.207,41.207,38.758,38.758,0.994,49.84,49.84,279.211,279.211,285.088,285.088,45.24,168.06,121.39,86.56,0.05,8.25
2020-04-07,253.265,201427200.0,1.0,-8.195,-12.429,4.234,30.084,36.955,36.955,39.79,39.79,31.286,31.286,0.998,49.946,49.946,278.132,278.132,284.971,284.971,46.7,166.3,120.85,86.54,0.05,4.875
2020-04-08,261.767,153774500.0,2.0,-6.207,-11.184,4.978,55.66,43.19,43.19,40.923,40.923,47.724,47.724,1.147,53.433,53.433,277.159,277.159,284.899,284.899,43.35,165.09,120.7,86.59,0.05,7.0
2020-04-09,265.75,189999200.0,3.0,-4.26,-9.8,5.539,58.58,48.32,48.32,43.389,43.389,58.182,58.182,1.223,55.014,55.014,276.27,276.27,284.86,284.86,41.67,165.39,120.96,86.62,0.05,6.0
2020-04-13,263.324,114839100.0,0.0,-2.881,-8.416,5.535,52.075,49.571,49.571,45.45,45.45,57.815,57.815,1.165,53.815,53.815,275.313,275.313,284.81,284.81,41.17,163.88,120.7,86.63,0.05,7.929
2020-04-14,271.09,134143400.0,1.0,-1.147,-6.962,5.815,66.317,55.153,55.153,48.684,48.684,68.092,68.092,1.328,57.042,57.042,274.624,274.624,284.795,284.795,37.76,163.84,120.86,86.63,0.05,7.571
2020-04-15,265.33,121775000.0,2.0,-0.236,-5.617,5.381,51.451,53.919,53.919,50.429,50.429,60.899,60.899,1.175,54.027,54.027,273.774,273.774,284.743,284.743,40.84,168.18,121.94,86.66,0.05,7.273
2020-04-16,266.61,131798300.0,3.0,0.583,-4.377,4.96,53.906,53.915,53.915,51.591,51.591,58.562,58.562,1.203,54.601,54.601,272.857,272.857,284.686,284.686,40.11,170.09,122.07,86.68,0.05,7.714
2020-04-17,273.812,146684800.0,4.0,1.793,-3.143,4.936,65.532,57.787,57.787,53.656,53.656,66.048,66.048,1.369,57.795,57.795,272.011,272.011,284.661,284.661,38.15,167.81,121.75,86.65,0.05,6.889
2020-04-20,268.988,100109300.0,0.0,2.335,-2.047,4.383,18.288,44.621,44.621,50.645,50.645,32.573,32.573,1.222,55.004,55.004,271.047,271.047,284.6,284.6,43.83,169.16,122.07,86.65,0.05,7.524
2020-04-21,260.821,126385700.0,1.0,2.082,-1.221,3.304,-20.086,23.052,23.052,41.447,41.447,-13.738,-13.738,1.022,50.552,50.552,269.954,269.954,284.501,284.501,45.41,171.29,122.41,86.67,0.05,6.333
2020-04-22,266.61,92951600.0,2.0,2.322,-0.513,2.835,-30.209,5.298,5.298,29.397,29.397,-42.9,-42.9,1.147,53.429,53.429,268.93,268.93,284.438,284.438,41.98,169.54,122.03,86.64,0.05,7.0
2020-04-23,266.591,104709700.0,3.0,2.482,0.086,2.396,-30.329,-6.577,-6.577,17.406,17.406,-54.544,-54.544,1.147,53.418,53.418,267.894,267.894,284.373,284.373,41.38,170.44,122.11,86.63,0.05,6.429
2020-04-24,270.307,85063200.0,4.0,2.875,0.644,2.231,-11.213,-8.122,-8.122,8.896,8.896,-42.16,-42.16,1.24,55.352,55.352,266.891,266.891,284.32,284.32,35.93,170.84,122.14,86.63,0.05,6.167
2020-04-27,274.204,77896600.0,0.0,3.461,1.207,2.254,13.441,-0.935,-0.935,5.619,5.619,-14.043,-14.043,1.345,57.351,57.351,265.973,265.973,284.283,284.283,33.29,167.66,121.49,86.63,0.05,6.917
2020-04-28,272.943,105270000.0,1.0,3.781,1.722,2.059,4.764,0.965,0.965,4.068,4.068,-5.241,-5.241,1.297,56.47,56.47,265.02,265.02,284.234,284.234,33.57,169.59,122.02,86.66,0.05,7.286
2020-04-29,280.088,118745600.0,2.0,4.558,2.289,2.269,35.295,12.408,12.408,6.848,6.848,23.529,23.529,1.513,60.202,60.202,264.226,264.226,284.22,284.22,31.23,168.71,121.96,86.65,0.05,7.067
2020-04-30,277.481,122901700.0,3.0,4.907,2.813,2.094,23.887,16.235,16.235,9.977,9.977,28.75,28.75,1.395,58.239,58.239,263.35,263.35,284.197,284.197,34.15,166.74,121.67,86.8,0.05,7.6
2020-05-01,270.135,125180000.0,4.0,4.538,3.158,1.38,-8.247,8.074,8.074,9.343,9.343,5.537,5.537,1.128,52.999,52.999,262.353,262.353,284.147,284.147,37.19,167.95,121.71,86.6,0.05,6.312
2020-05-04,270.88,80873200.0,0.0,4.257,3.378,0.879,-33.557,-5.803,-5.803,4.294,4.294,-25.997,-25.997,1.149,53.456,53.456,261.436,261.436,284.096,284.096,35.97,167.16,121.73,86.6,0.05,6.625
2020-05-05,273.383,79569900.0,1.0,4.188,3.54,0.648,-31.242,-14.283,-14.283,-1.898,-1.898,-39.051,-39.051,1.224,55.039,55.039,260.78,260.78,284.065,284.065,33.61,166.09,121.64,86.59,0.05,7.0
2020-05-06,271.529,73632600.0,2.0,3.938,3.62,0.319,-42.556,-23.707,-23.707,-9.168,-9.168,-52.785,-52.785,1.155,53.586,53.586,260.272,260.272,284.022,284.022,34.12,163.41,121.19,86.62,0.05,7.167
2020-05-07,274.806,75250400.0,3.0,3.959,3.687,0.272,-27.454,-24.956,-24.956,-14.431,-14.431,-46.007,-46.007,1.263,55.808,55.808,259.852,259.852,283.985,283.985,31.44,166.14,121.93,86.68,0.05,5.0
2020-05-08,279.353,76452400.0,4.0,4.293,3.809,0.485,1.415,-16.166,-16.166,-15.009,-15.009,-18.479,-18.479,1.425,58.758,58.758,259.789,259.789,283.964,283.964,27.98,163.98,121.53,86.66,0.05,5.75
2020-05-11,279.41,79514200.0,0.0,4.511,3.949,0.562,1.779,-10.184,-10.184,-13.401,-13.401,-3.751,-3.751,1.427,58.796,58.796,259.75,259.75,283.95,283.95,27.57,162.7,121.19,86.63,0.05,6.0
2020-05-12,273.841,95870800.0,1.0,4.185,3.996,0.189,-35.003,-18.457,-18.457,-15.086,-15.086,-25.199,-25.199,1.16,53.707,53.707,259.356,259.356,283.899,283.899,33.04,164.37,121.59,86.65,0.05,7.6
